NUMERO_POLICE,CODE_SOUS_BRANCHE,NUM_AVNT_COURS,DATE_EFFET,DATE_EXPIRATION,TYPE,WILAYA,COMMUNE,CAPITAL_ASSURE,PRIME_NETTE
6302013240105,3301,0,10/9/2024,10/8/2025,Bien immobilier,6   - BEJAIA           ,261 - BEJAIA,2275000,1800
15302013240102,3301,0,1/1/2025,12/31/2025,Bien immobilier,15  - TIZI OUZOU       ,1469 - BOUZGUEN,6888000,4477.2
16301003240113,3302,0,2/27/2024,2/26/2025,2   - Installation Commerciale,16  - ALGER            ,122 - DOUERA,8100000,4050
15304063240146,3301,0,10/6/2024,10/5/2025,Bien immobilier,15  - TIZI OUZOU       ,1497 - TADMAIT,3710000,2968
9306003240050,3301,0,2/13/2024,2/12/2025,Bien immobilier,9   - BLIDA            ,360 - OULED YAICH BLIDA,3040000,2280
35303043240422,3301,0,9/27/2024,9/26/2025,Bien immobilier,16  - ALGER            ,147 - ROUIBA,2470000,1852.5
16314003240122,3301,0,4/15/2024,4/14/2025,Bien immobilier,16  - ALGER            ,130 - EL MOURADIA,42300000,31725
35303053240337,3301,0,10/1/2024,9/30/2025,Bien immobilier,16  - ALGER            ,139 - MOHAMMADIA ALGER,2910800,2183.1
11301003240143,3301,0,2/20/2024,2/19/2025,Bien immobilier,54  - IN GUEZZAM,1315 - TAMANRASSET,560000,1800
39201003240081,3302,0,8/14/2024,8/13/2025,2   - Installation Commerciale,39  - El Oued,586 - EL OUED,1100000,2500
5303003240319,3301,0,5/15/2024,5/14/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2816350,1689.81
16319003240008,3301,0,1/8/2024,1/7/2025,Bien immobilier,16  - ALGER            ,118 - CHERAGA ALGER,7050000,5287.5
19313003240328,3301,0,6/2/2024,6/1/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,1750000,1500
25216003240178,3301,0,11/7/2024,11/6/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,21875000,17062.5
16331003240455,3302,0,1/1/2025,12/31/2025,2   - Installation Commerciale,16  - ALGER            ,450 - BOUMERDES,9000000,4500
43303013240052,3301,0,7/11/2024,7/10/2025,Bien immobilier,4   - OUM EL BOUAGHI   ,1050 - AIN MLILA,4037040,2906.67
16340003240224,3301,0,7/24/2024,7/23/2025,Bien immobilier,16  - ALGER            ,113 - BORDJ EL BAHRI,3195800,2396.85
5304013240008,3301,0,11/6/2024,11/5/2025,Bien immobilier,5   - BATNA            ,229 - ZANA EL BEIDA,2480000,1500
14301003240260,3302,0,10/13/2024,10/12/2025,1   - Installation Industrielle,14  - TIARET           ,1384 - TIARET,2000000,2500
6307003240034,3302,0,2/20/2024,2/19/2025,2   - Installation Commerciale,6   - BEJAIA           ,260 - BEJAIA,1000000,2500
42304003240395,3301,0,7/24/2024,7/23/2025,Bien immobilier,42  - TIPAZA           ,1414 - SIDI GHILES,6612000,4959
43303013240078,3302,0,9/15/2024,9/14/2025,2   - Installation Commerciale,4   - OUM EL BOUAGHI   ,1050 - AIN MLILA,1000000,2500
16334003240350,3301,0,10/10/2024,10/9/2025,Bien immobilier,16  - ALGER            ,111 - BIRTOUTA,5640000,4230
29301003240117,3301,0,2/9/2024,2/8/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,1890000,1500
16314003240114,3301,0,4/3/2024,4/2/2025,Bien immobilier,16  - ALGER            ,114 - BORDJ EL KIFFAN,3420000,-3078
16314003240114,3301,0,4/3/2024,4/2/2025,Bien immobilier,16  - ALGER            ,114 - BORDJ EL KIFFAN,3420000,3078
3202003240039,3301,0,4/22/2024,4/21/2025,Bien immobilier,3   - LAGHOUAT         ,749 - LAGHOUAT,2170000,1500
18301003240578,3301,0,6/5/2024,6/4/2025,Bien immobilier,18  - JIJEL            ,691 - CHEKFA,992000,1500
15305013240225,3302,0,10/5/2024,10/4/2025,2   - Installation Commerciale,15  - TIZI OUZOU       ,1472 - FREHA,40000000,17200
16350003240129,3301,0,5/19/2024,5/18/2025,Bien immobilier,16  - ALGER            ,118 - CHERAGA ALGER,15751110,11813.33
25309003240099,3301,0,5/14/2024,5/13/2025,Bien immobilier,25  - CONSTANTINE      ,513 - CONSTANTINE,6650000,4322.5
16331003240366,3301,0,10/30/2024,10/29/2025,Bien immobilier,16  - ALGER            ,119 - DAR EL BEIDA,8000000,6000
15310003240495,3301,0,7/1/2024,6/30/2025,Bien immobilier,15  - TIZI OUZOU       ,1487 - MECHTRASS,3150000,2047.5
19302003240137,3301,0,8/28/2024,8/27/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,1575000,1500
16314003240419,3301,0,12/6/2024,12/5/2025,Bien immobilier,16  - ALGER            ,138 - MAHELMA,4180000,3762
15304003240321,3301,1,9/19/2024,9/18/2025,Bien immobilier,15  - TIZI OUZOU       ,1467 - BOUDJIMA,5040000,0
19302003240097,3301,0,5/29/2024,5/28/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,744000,1500
16336003240041,3302,0,2/27/2024,2/26/2025,2   - Installation Commerciale,16  - ALGER            ,154 - ZERALDA,1000000,2500
26301013240138,3302,0,5/14/2024,5/13/2025,2   - Installation Commerciale,26  - MEDEA            ,813 - BERROUAGHIA,2900000,2500
15304063240073,3301,0,5/2/2024,5/1/2025,Bien immobilier,15  - TIZI OUZOU       ,1470 - DRAA BEN KHEDDA,1699420,1500
42305003240497,3301,0,8/19/2024,8/18/2025,Bien immobilier,42  - TIPAZA           ,1404 - HADJOUT,2356000,1767
6302013240004,3301,0,1/16/2024,1/15/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,2489920,1942.14
25210003240135,3301,0,12/29/2024,12/28/2025,Bien immobilier,25  - CONSTANTINE      ,509 - AIN ABID,3364200,2186.73
16331003240236,3302,0,7/15/2024,7/14/2025,2   - Installation Commerciale,16  - ALGER            ,119 - DAR EL BEIDA,6000000,3000
19308003240238,3301,0,2/28/2024,2/27/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2800000,1820
16330013240070,3302,0,7/15/2024,7/14/2025,2   - Installation Commerciale,9   - BLIDA            ,344 - BOUFARIK,1000000,2500
43302013240064,3301,0,4/8/2024,4/7/2025,Bien immobilier,43  - MILA             ,898 - TERRAI BAINEM,315000,1500
31211003240008,3301,0,3/12/2024,3/11/2025,Bien immobilier,31  - ORAN             ,997 - AIN TURK,3892350,2530.03
19313003240244,3301,0,5/20/2024,5/19/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,1674000,1500
16309023240239,3301,0,9/5/2024,9/4/2025,Bien immobilier,16  - ALGER            ,115 - BOUROUBA,2620720,2358.65
19308003240390,3301,0,4/21/2024,4/20/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2245950,1500
5302103240509,3301,0,10/30/2024,10/29/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,791000,1500
35303053240186,3301,0,6/4/2024,6/3/2025,Bien immobilier,16  - ALGER            ,146 - REGHAIA,684000,1500
19304003240260,3301,0,11/17/2024,11/16/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,1925000,1500
18301003241044,3301,0,10/10/2024,10/9/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,560000,1500
19306013240035,3301,0,4/22/2024,4/21/2025,Bien immobilier,19  - SETIF            ,1167 - HAMMAM SKHOUNA,2100000,1500
16350003240104,3302,0,4/22/2024,4/21/2025,2   - Installation Commerciale,16  - ALGER            ,118 - CHERAGA ALGER,2000000,2500
34301003241016,3301,0,9/13/2024,9/12/2025,Bien immobilier,34  - B.B ARRERIDJ     ,376 - EL HAMMADIA,1550000,1500
40301003240029,3301,0,2/29/2024,2/27/2025,Bien immobilier,40  - KHENCHELA        ,726 - KHENCHELA,465000,1500
15310003240058,3301,0,1/22/2024,1/21/2025,Bien immobilier,15  - TIZI OUZOU       ,1492 - OUADHIA,420000,1500
16332003240187,3301,0,6/1/2024,5/31/2025,Bien immobilier,16  - ALGER            ,109 - BIR KHADEM,4560000,3420
31210003240020,3302,0,7/8/2024,7/7/2025,2   - Installation Commerciale,20  - SAIDA            ,1122 - SAIDA,1000000,2500
31308023240112,3301,0,8/29/2024,8/28/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,5250000,3412.5
11301003240604,3301,0,11/1/2024,10/31/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,3584000,2365.44
30301003240028,3301,0,9/18/2024,9/17/2025,Bien immobilier,36  - EL TAREF         ,624 - El-TARF,4200000,2730
34301003240522,3302,0,6/1/2024,5/31/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2000000,2500
16323003240025,3302,0,2/1/2024,1/31/2025,2   - Installation Commerciale,16  - ALGER            ,103 - BACH DJERRAH,3500000,2500
16311003240386,3302,0,10/7/2024,10/6/2025,2   - Installation Commerciale,16  - ALGER            ,150 - SIDI MOUSSA,2000000,2500
35303043240300,3301,0,7/11/2024,7/10/2025,Bien immobilier,16  - ALGER            ,147 - ROUIBA,1085280,1500
29301003240144,3301,0,2/20/2024,2/19/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,1259300,1500
34301003240539,3302,0,5/24/2024,5/23/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,391 - SIDI EMBAREK,15000000,6450
26302013240134,3302,0,12/17/2024,12/16/2025,2   - Installation Commerciale,26  - MEDEA            ,813 - BERROUAGHIA,1000000,2500
11301003240172,3301,0,3/4/2024,3/3/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,5768000,3172.4
23302003240017,3301,0,1/8/2024,1/7/2025,Bien immobilier,23  - ANNABA           ,162 - EL BOUNI,2139000,1500
15302013240040,3301,0,4/17/2024,4/16/2025,Bien immobilier,15  - TIZI OUZOU       ,1469 - BOUZGUEN,1680000,1500
34301003240321,3302,0,3/31/2024,3/30/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2000000,2500
11301003240206,3301,0,3/14/2024,3/13/2025,Bien immobilier,54  - IN GUEZZAM,1313 - IN GUEZZAM,14000000,7700
25216003240099,3301,0,7/29/2024,7/28/2025,Bien immobilier,25  - CONSTANTINE      ,515 - EL KHROUB,2100000,1800
44302003240065,3302,0,5/1/2024,4/30/2025,2   - Installation Commerciale,44  - AIN DEFLA        ,47  - EL ABBADIA,4721750,2500
22202003240014,3302,0,2/14/2024,2/13/2025,2   - Installation Commerciale,22  - SIDI BEL ABBES   ,1223 - SIDI BEL ABBES,1000000,2500
25309003240217,3302,0,10/16/2024,10/15/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,513 - CONSTANTINE,3000000,2500
34301003241080,3302,0,9/26/2024,9/25/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2000000,2500
6306003240200,3301,0,12/23/2024,12/22/2025,Bien immobilier,6   - BEJAIA           ,274 - EL KSEUR,2242850,1500
19313003240518,3301,0,9/30/2024,9/29/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,6510000,4231.5
34301003240448,3301,2,5/2/2024,5/1/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,5900000,-3835
34301003240448,3301,2,5/2/2024,5/1/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,5900000,3835
11301003240249,3301,0,4/22/2024,4/21/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,12348000,8149.68
19314003240216,3301,0,10/10/2024,10/9/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,806000,1500
16333003240227,3301,0,8/29/2024,8/28/2025,Bien immobilier,16  - ALGER            ,130 - EL MOURADIA,1558000,1500
5302103240467,3301,0,10/13/2024,10/12/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,2790000,1674
15309003240002,3301,0,1/5/2024,1/4/2025,Bien immobilier,15  - TIZI OUZOU       ,1486 - MAKOUDA,7000000,4550
18301003240757,3301,0,7/25/2024,7/24/2025,Bien immobilier,18  - JIJEL            ,700 - JIJEL,1550000,1500
31210003240042,3301,0,9/23/2024,9/22/2025,Bien immobilier,22  - SIDI BEL ABBES   ,1223 - SIDI BEL ABBES,7905000,4743
15310003240552,3301,0,7/22/2024,7/21/2025,Bien immobilier,15  - TIZI OUZOU       ,1466 - BOGHNI,980000,1500
18301003241126,3301,0,11/4/2024,11/3/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,419740,1500
15310003240265,3301,0,3/28/2024,3/27/2025,Bien immobilier,15  - TIZI OUZOU       ,1485 - MAATKA,4900000,3185
15308003240299,3301,0,5/26/2024,5/25/2025,Bien immobilier,35  - BOUMERDES        ,455 - DJINET,4559000,3419.25
16350003240287,3302,0,10/10/2024,10/9/2025,2   - Installation Commerciale,16  - ALGER            ,102 - BABA HASSEN,2000000,2500
34205003240152,3301,0,9/4/2024,9/3/2025,Bien immobilier,34  - B.B ARRERIDJ     ,390 - RAS EL OUED,3200000,2080
29301003240670,3301,0,10/23/2024,10/22/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,1446900,1500
28305003240126,3301,0,6/5/2024,6/4/2025,Bien immobilier,28  - M SILA           ,962 - MSILA,2754970,1790.73
5303003240621,3301,0,10/3/2024,10/2/2025,Bien immobilier,5   - BATNA            ,172 - ARRIS,2170000,1500
34205003240176,3301,1,9/27/2024,9/26/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,2077000,0
6307003240187,3301,0,10/21/2024,10/20/2025,Bien immobilier,6   - BEJAIA           ,285 - SEDDOUK,3125000,2031.25
16311003240319,3302,0,8/25/2024,8/24/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,2000000,2500
18301003240559,3301,0,6/3/2024,6/2/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,620000,1500
35303053240188,3301,0,6/7/2024,6/6/2025,Bien immobilier,16  - ALGER            ,146 - REGHAIA,5665800,4249.35
35303003240147,3301,0,9/15/2024,9/14/2025,Bien immobilier,35  - BOUMERDES        ,447 - BORDJ MENAIEL,624000,1500
16323003240121,3301,0,7/2/2024,7/1/2025,Bien immobilier,16  - ALGER            ,136 - KOUBA,2992880,2244.66
16332003240228,3302,0,7/1/2024,6/30/2025,2   - Installation Commerciale,16  - ALGER            ,109 - BIR KHADEM,4000000,2500
15310003240724,3301,0,10/10/2024,10/9/2025,Bien immobilier,15  - TIZI OUZOU       ,1487 - MECHTRASS,3533950,2297.07
19308003240655,3301,0,6/23/2024,6/22/2025,Bien immobilier,19  - SETIF            ,1149 - BIR EL ARCH,7700000,5005
15307003240067,3301,0,5/8/2024,5/7/2025,Bien immobilier,15  - TIZI OUZOU       ,1497 - TADMAIT,840000,1500
31210003240117,3301,0,12/26/2024,12/25/2025,Bien immobilier,31  - ORAN             ,1003 - BIR EL DJIR,2883000,1873.95
19313003240439,3301,0,8/5/2024,8/4/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,3088530,2007.54
42304003240484,3302,0,9/25/2024,9/24/2025,2   - Installation Commerciale,42  - TIPAZA           ,1391 - AHMER EL AIN,3000000,2500
25305003240008,3302,0,1/29/2024,1/28/2025,2   - Installation Commerciale,25  - CONSTANTINE      ,514 - DIDOUCHE MOURAD,1000000,2500
35303043240060,3301,0,2/7/2024,2/6/2025,Bien immobilier,16  - ALGER            ,114 - BORDJ EL KIFFAN,2280000,1710
10302003240257,3301,1,7/3/2024,7/2/2025,Bien immobilier,10  - BOUIRA           ,406 - BECHLOUL,2450000,0
16337003240113,3301,0,10/6/2024,10/5/2025,Bien immobilier,16  - ALGER            ,138 - MAHELMA,5119360,3839.52
14301003240292,3301,0,11/7/2024,11/6/2025,Bien immobilier,14  - TIARET           ,1384 - TIARET,2170000,1500
16301003240558,3301,0,11/21/2024,11/20/2025,Bien immobilier,16  - ALGER            ,111 - BIRTOUTA,4712000,3534
19306013240054,3301,0,8/12/2024,8/11/2025,Bien immobilier,19  - SETIF            ,1167 - HAMMAM SKHOUNA,2531550,1645.51
16311003240094,3302,0,3/12/2024,3/11/2025,2   - Installation Commerciale,16  - ALGER            ,137 - LES EUCALYPTUS,2500000,2500
42304003240277,3301,0,6/1/2024,5/31/2025,Bien immobilier,42  - TIPAZA           ,1417 - TIPAZA,2660000,1995
19308003240817,3301,0,8/14/2024,8/13/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2800000,1820
18301003240993,3301,0,10/1/2024,9/30/2025,Bien immobilier,18  - JIJEL            ,710 - TAHER,2029260,1500
19308003240846,3301,0,8/22/2024,8/21/2025,Bien immobilier,19  - SETIF            ,1183 - TACHOUDA,6300000,4095
3202003240046,3301,0,4/25/2024,4/24/2025,Bien immobilier,3   - LAGHOUAT         ,749 - LAGHOUAT,655960,1500
15308003240573,3301,0,10/31/2024,10/30/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,2139000,1500
28303003240238,3301,0,12/5/2024,12/4/2025,Bien immobilier,28  - M SILA           ,972 - SIDI AISSA,403000,1500
28305003240178,3301,0,8/14/2024,8/13/2025,Bien immobilier,28  - M SILA           ,962 - MSILA,1400000,1500
5303003240037,3301,0,1/30/2024,1/29/2025,Bien immobilier,5   - BATNA            ,180 - BOUZINA,620000,1500
6304003240025,3301,0,3/18/2024,3/17/2025,Bien immobilier,6   - BEJAIA           ,283 - OUED GHIR,1447700,1500
5303003240413,3301,0,6/26/2024,6/25/2025,Bien immobilier,5   - BATNA            ,193 - ICHEMOUL,1240000,1500
29301003240609,3301,0,9/24/2024,9/23/2025,Bien immobilier,29  - MASCARA          ,786 - MASCARA,999250,1500
26301003240196,3302,0,7/19/2024,7/18/2025,2   - Installation Commerciale,26  - MEDEA            ,813 - BERROUAGHIA,1000000,2500
34301003241068,3301,0,9/24/2024,9/23/2025,Bien immobilier,34  - B.B ARRERIDJ     ,368 - BORDJ BOU ARRERIDJ,1844500,1500
16351003240131,3301,0,9/26/2024,9/25/2025,Bien immobilier,16  - ALGER            ,143 - OULED FAYET,6232000,4674
11301003240670,3301,0,11/22/2024,11/21/2025,Bien immobilier,54  - IN GUEZZAM,1313 - IN GUEZZAM,560000,1800
25301013240184,3301,0,5/17/2024,5/16/2025,Bien immobilier,21  - SKIKDA           ,1262 - EMDJEZ EDCHICH,1175520,1800
15304003240010,3301,0,1/15/2024,1/14/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,1240000,1500
15308003240436,3301,0,8/23/2024,8/22/2025,Bien immobilier,15  - TIZI OUZOU       ,1503 - TIZI OUZOU,2512860,1633.36
16319003240044,3302,0,3/28/2024,3/27/2025,2   - Installation Commerciale,16  - ALGER            ,118 - CHERAGA ALGER,9000000,4500
43306003240102,3301,0,12/18/2024,12/17/2025,Bien immobilier,43  - MILA             ,901 - ZEGHAIA,980000,1500
16330013240073,3302,0,7/4/2024,7/3/2025,2   - Installation Commerciale,9   - BLIDA            ,339 - BEN KHELIL,1000000,2500
16340003240135,3301,0,4/24/2024,4/23/2025,Bien immobilier,42  - TIPAZA           ,1394 - BOU ISMAIL,5200000,3900
15310003240499,3301,0,7/2/2024,7/1/2025,Bien immobilier,15  - TIZI OUZOU       ,1487 - MECHTRASS,1400000,1500
23302003240087,3301,0,2/29/2024,2/27/2025,Bien immobilier,23  - ANNABA           ,163 - EL HADJAR,1314400,1500
34301003240582,3302,0,6/5/2024,6/4/2025,2   - Installation Commerciale,34  - B.B ARRERIDJ     ,382 - KHELIL,3000000,2500
5303003240188,3301,0,3/26/2024,3/25/2025,Bien immobilier,5   - BATNA            ,174 - BATNA,3490910,2094.55
35303043240500,3301,0,11/4/2024,11/3/2025,Bien immobilier,16  - ALGER            ,113 - BORDJ EL BAHRI,4700000,3525
16350003240177,3301,0,7/1/2024,6/30/2025,Bien immobilier,16  - ALGER            ,118 - CHERAGA ALGER,2282790,1712.09
16309033240014,3301,0,1/9/2024,1/8/2025,Bien immobilier,9   - BLIDA            ,355 - MEFTAH,459200,1500
15310003240269,3301,0,3/31/2024,3/30/2025,Bien immobilier,15  - TIZI OUZOU       ,1502 - TIZI NTHLETA,3360000,2184
6307003240104,3301,0,7/9/2024,7/8/2025,Bien immobilier,6   - BEJAIA           ,260 - BEJAIA,3434180,2232.22
5302013240221,3301,0,9/8/2024,9/7/2025,Bien immobilier,5   - BATNA            ,173 - BARIKA,2108000,1500
44305003240059,3302,0,3/11/2024,3/10/2025,2   - Installation Commerciale,44  - AIN DEFLA        ,43  - BOURACHED,3500000,2500
19304003240201,3301,0,9/4/2024,9/3/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2273250,1500
26301003240148,3301,0,6/5/2024,6/4/2025,Bien immobilier,26  - MEDEA            ,813 - BERROUAGHIA,4200000,2730
11301003240370,3301,0,7/10/2024,7/9/2025,Bien immobilier,11  - TAMENRASSET      ,1315 - TAMANRASSET,5600000,3696
31203003240132,3301,0,7/8/2024,7/7/2025,Bien immobilier,31  - ORAN             ,1019 - ORAN,6720000,4368
30301003240017,3302,1,7/16/2024,7/15/2025,2   - Installation Commerciale,30  - OURGLA           ,1031 - HASSI MESSAOUD,10000000,0
16314003240297,3301,0,9/4/2024,9/3/2025,Bien immobilier,16  - ALGER            ,101 - BAB EL OUED,988000,1800
19306013240058,3301,0,9/1/2024,8/31/2025,Bien immobilier,19  - SETIF            ,1158 - EL EULMA,2485000,1615.25
35303003240127,3301,0,7/31/2024,7/30/2025,Bien immobilier,35  - BOUMERDES        ,447 - BORDJ MENAIEL,1260000,1500
25310003240005,3301,0,1/8/2024,1/7/2025,Bien immobilier,25  - CONSTANTINE      ,516 - HAMMA BOUZIANE,2263000,1500
10302003240132,3301,0,4/8/2024,4/7/2025,Bien immobilier,10  - BOUIRA           ,410 - BOUIRA,2139000,1500
39201003240037,3301,0,4/4/2024,4/3/2025,Bien immobilier,39  - El Oued,586 - EL OUED,7081200,3894.66
31208003240052,3301,0,8/25/2024,8/24/2025,Bien immobilier,31  - ORAN             ,604 - STILL,1839750,1800
43301023240006,3302,0,2/20/2024,2/19/2025,2   - Installation Commerciale,43  - MILA             ,894 - TADJENANET,2200000,2500
19313003240589,3301,0,10/31/2024,10/30/2025,Bien immobilier,19  - SETIF            ,1182 - SETIF,4371000,2841.15
6304003240100,3301,0,9/8/2024,9/7/2025,Bien immobilier,6   - BEJAIA           ,299 - TICHI,1284950,1500
42305003240023,3301,0,1/16/2024,1/15/2025,Bien immobilier,42  - TIPAZA           ,1404 - HADJOUT,4700000,3525
40301003240171,3301,0,12/28/2024,12/27/2025,Bien immobilier,40  - KHENCHELA        ,726 - KHENCHELA,2671890,1603.13
16331023240086,3302,0,4/22/2024,4/21/2025,2   - Installation Commerciale,35  - BOUMERDES        ,465 - OULED MOUSSA,8300000,3901
